X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
146.41612,301.9757,-69.35803,168.0,0.0,0.0,1222.0,0.0,0.0
146.41612,301.9757,-69.35803,168.0,0.0,0.0,1254.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1287.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1319.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1352.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1384.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1416.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1449.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1480.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1512.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1585.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1617.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1650.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1681.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1714.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1747.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1779.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1811.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1843.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1875.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1908.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1940.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,1971.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2004.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2037.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2069.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2102.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2867.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2899.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2930.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2964.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,2996.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3029.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3061.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3092.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3125.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3157.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3189.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3221.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3253.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3285.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3317.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3349.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3381.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3414.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3446.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3478.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3510.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3542.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3574.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3605.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3637.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,3670.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4463.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4498.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4533.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4567.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4601.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4635.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4669.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4704.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4739.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4773.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4809.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4843.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4877.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4912.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4946.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,4982.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5016.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5049.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5084.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5117.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5150.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5185.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5219.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5254.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5288.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5323.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5356.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5391.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5425.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5460.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5494.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5528.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5561.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5596.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5630.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5663.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5697.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5730.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5765.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5799.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5833.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5867.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5901.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5934.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,5969.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6002.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6035.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6071.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6105.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6139.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6173.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6207.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6242.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6276.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6310.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6344.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6379.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6412.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6447.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6481.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6515.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6549.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6583.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6617.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6651.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6685.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6720.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6754.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6788.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6822.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6857.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6890.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6924.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6958.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,6992.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,7026.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,7061.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,7095.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,7129.0,0.0,0.0
146.41612,301.9757,-69.35803,0.0,0.0,0.0,7163.0,0.0,0.0
