X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
163.24171,301.97757,-50.737514,225.0,0.0,0.0,0.926,0.0,0.0
163.24171,301.97757,-50.737514,225.0,0.0,0.0,0.958,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,0.99,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.022,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.054,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.086,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.119,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.151,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.183,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.215,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.247,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.279,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.311,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.343,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.376,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.408,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.439,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.472,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.504,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.536,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.568,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.599,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.651,0.0,0.0
163.24171,301.97757,-50.737514,0.0,0.0,0.0,1.683,0.0,0.0
