X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
183.3758,301.97946,-44.481808,226.0,0.0,0.0,0.946,0.0,0.0
183.3758,301.97946,-44.481808,226.0,0.0,0.0,0.979,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.011,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.044,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.075,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.107,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.139,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.171,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.203,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.235,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.268,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.3,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.332,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.364,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.397,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.43,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.463,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.494,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.526,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.558,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.59,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.654,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.686,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.719,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.751,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.783,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.815,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.848,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.88,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.913,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.945,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,1.977,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,2.781,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,2.813,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,2.845,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,2.877,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,2.909,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,2.94,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,2.973,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.006,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.038,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.07,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.102,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.134,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.166,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.199,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.23,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.267,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.298,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.33,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.362,0.0,0.0
183.3758,301.97946,-44.481808,0.0,0.0,0.0,3.394,0.0,0.0
