X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
160.90956,301.9807,-50.929653,227.0,0.0,0.0,0.915,0.0,0.0
160.90956,301.9807,-50.929653,227.0,0.0,0.0,0.947,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,0.979,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.01,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.042,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.073,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.106,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.137,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.168,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.2,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.232,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.263,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.296,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.327,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.388,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.42,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.451,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.483,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.516,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.547,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.578,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.61,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.642,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,1.674,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.443,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.475,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.506,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.537,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.568,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.6,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.631,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.663,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.694,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.725,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.757,0.0,0.0
160.90956,301.9807,-50.929653,0.0,0.0,0.0,2.788,0.0,0.0
