X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
163.09709,301.97656,-50.32326,192.0,0.0,0.0,1.082,0.0,0.0
163.09709,301.97656,-50.32326,192.0,0.0,0.0,1.116,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.148,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.18,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.212,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.245,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.279,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.312,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.345,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.378,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.411,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.444,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.478,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.511,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.544,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.576,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.609,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.642,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.675,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.707,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.74,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.773,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.807,0.0,0.0
163.09709,301.97656,-50.32326,0.0,0.0,0.0,1.84,0.0,0.0
