X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
138.01126,301.96927,-94.52022,174.0,0.0,0.0,1.192,0.0,0.0
138.01126,301.96927,-94.52022,174.0,0.0,0.0,1.224,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.255,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.287,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.318,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.35,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.382,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.414,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.446,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.477,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.509,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.541,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.573,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.604,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.636,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.668,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.699,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.731,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.763,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.794,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.825,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.857,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.889,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.92,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.952,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,1.983,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.015,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.047,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.079,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.111,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.142,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.174,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.205,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.237,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.269,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.3,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.332,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.364,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.395,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.427,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.459,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.49,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.521,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.553,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.585,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.617,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.648,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.68,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.712,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.743,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.775,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.807,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.839,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.87,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.902,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.934,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.965,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,2.997,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.028,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.06,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.092,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.123,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.155,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.186,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.218,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.249,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.281,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.312,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.344,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.375,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.407,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.439,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.471,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.502,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.534,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.566,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.597,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.629,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.661,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.693,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.724,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.756,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.787,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.819,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.85,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.882,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.913,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.945,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,3.976,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.008,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.04,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.072,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.104,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.136,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.167,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.199,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.23,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.262,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.294,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.326,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.357,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.389,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.421,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.453,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.484,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.515,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.548,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.579,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.611,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.643,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.674,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.705,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.737,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.769,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.8,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.832,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.864,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.895,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.927,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.959,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,4.99,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.022,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.054,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.086,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.117,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.149,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.181,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.213,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.244,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.276,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.308,0.0,0.0
138.01126,301.96927,-94.52022,0.0,0.0,0.0,5.34,0.0,0.0
