X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
162.398,301.9845,-49.3664,219.0,0.0,0.0,0.949,0.0,0.0
162.398,301.9845,-49.3664,219.0,0.0,0.0,0.982,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.015,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.046,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.078,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.11,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.142,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.174,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.206,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.238,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.27,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.302,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.334,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.367,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.4,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.433,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.465,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.497,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.529,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.561,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.593,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.625,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.657,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.689,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.721,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.754,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.786,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.818,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.85,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.882,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.914,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.946,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,1.978,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.011,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.043,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.075,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.107,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.139,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.171,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.204,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.235,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.267,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.3,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.332,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.365,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.397,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.429,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.462,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.494,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.526,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.559,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.591,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.623,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.655,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.687,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.72,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.752,0.0,0.0
162.398,301.9845,-49.3664,0.0,0.0,0.0,2.784,0.0,0.0
