X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
161.3116,301.9843,-50.89267,228.0,0.0,0.0,0.91,0.0,0.0
161.3116,301.9843,-50.89267,228.0,0.0,0.0,0.942,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,0.974,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.006,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.037,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.069,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.1,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.132,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.163,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.195,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.226,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.258,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.289,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.321,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.352,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.384,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.415,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.447,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.479,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.511,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.542,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.574,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.606,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.638,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.669,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.701,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.733,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.764,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.796,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.827,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.859,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.89,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.922,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.953,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,1.985,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.016,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.048,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.095,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.126,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.159,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.19,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.222,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.253,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.285,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.316,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,2.349,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.114,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.146,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.177,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.208,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.24,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.271,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.303,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.334,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.365,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.397,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.428,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.459,0.0,0.0
161.3116,301.9843,-50.89267,0.0,0.0,0.0,3.491,0.0,0.0
