X,Y,Z,SPEED,ANGLE_CAM,ANGLE_BEETLE,TIME,ACCELERATION,MAP_ANGLE
150.75633,301.97824,-63.854668,228.0,0.0,0.0,0.904,0.0,0.0
150.75633,301.97824,-63.854668,228.0,0.0,0.0,0.936,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,0.967,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,0.999,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.031,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.062,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.093,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.125,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.157,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.189,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.221,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.253,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.284,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.316,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.347,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.378,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.41,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.441,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.473,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.504,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.537,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.568,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.599,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.632,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.664,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.697,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.728,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.759,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.791,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.823,0.0,0.0
150.75633,301.97824,-63.854668,0.0,0.0,0.0,1.854,0.0,0.0
